"","V1"
"DASanthesis_BLUP_GCorrKCV",0.0693338385146037
"DASmaturity_BLUP_GCorrKCV",0.112232496640913
"DATanthesis_BLUP_GCorrKCV",0.0693338385180681
"DATmaturity_BLUP_GCorrKCV",0.112232496878057
"fruitno_BLUP_GCorrKCV",0.02046378140564
"fruitlength_BLUP_GCorrKCV",0.0043056958850312
"fruitwidth_BLUP_GCorrKCV",-0.11079741662398
"fruitshapeindex_BLUP_GCorrKCV",-0.0227156261634897
"fruitweight_BLUP_GCorrKCV",-0.116186384078261
"yield_BLUP_GCorrKCV",-0.019168953942041
"pollenconcentration_BLUP_GCorrKCV",0.0142898551391593
"pollenactivity_BLUP_GCorrKCV",0.034845884728413
"leaftemp_BLUP_GCorrKCV",NA
"leafminushobotemp_BLUP_GCorrKCV",NA
"growthrateplot_BLUP_GCorrKCV",0.0703298422815582
"growthrateplant_BLUP_GCorrKCV",0.0710462318464461
"height_BLUP_GCorrKCV",0.0790297197727732
"heightmax_BLUP_GCorrKCV",0.0843184463241875
"leafangledaily_BLUP_GCorrKCV",0.0031459543374152
"leafanglemean_BLUP_GCorrKCV",0.0501013178177299
"leafanglenoon_BLUP_GCorrKCV",0.0552617217947875
"leafanglemidnight_BLUP_GCorrKCV",0.0496373403055965
"leafanglemidnightminusnoon_BLUP_GCorrKCV",0.122225152797744
"leafanglebright_BLUP_GCorrKCV",-0.0415180942098373
"leafanglelow_BLUP_GCorrKCV",0.0825490381682223
"leafanglelowminusbright_BLUP_GCorrKCV",0.0620671317083841
"leafanglecold_BLUP_GCorrKCV",0.0825490381682223
"leafangleHot_BLUP_GCorrKCV",0.0359970574462917
"leafanglecoldminushot_BLUP_GCorrKCV",0.00309451665576598
"leafareadaily_BLUP_GCorrKCV",-0.0698135977200852
"leafareadailyplant_BLUP_GCorrKCV",-0.0843742004014808
"leafareaindex_BLUP_GCorrKCV",-0.0084047375813318
"leafareaprojecteddaily_BLUP_GCorrKCV",-0.0604946250796334
"leafareaprojectedplant_BLUP_GCorrKCV",-0.0695563652763433
"leafinclinationmean_BLUP_GCorrKCV",0.0555726077988174
"leafinclinationhot_BLUP_GCorrKCV",0.0941582524841247
"leafinclinationcold_BLUP_GCorrKCV",0.0827483440673263
"leafinclinationbright_BLUP_GCorrKCV",-0.0235072667261106
"leafinclinationdark_BLUP_GCorrKCV",0.0827483440673263
"leafinclinationnoon_BLUP_GCorrKCV",0.058327857216364
"leafinclinationmidnight_BLUP_GCorrKCV",0.0542876735987334
"lightpendaily_BLUP_GCorrKCV",0.0518596023890791
"lightpenmeanplot_BLUP_GCorrKCV",0.0446215845583
"lightpenmeanplant_BLUP_GCorrKCV",0.0597279443253459
"huedaily_BLUP_GCorrKCV",-0.00525534382382219
"huemean_BLUP_GCorrKCV",-0.00873099520705853
"huebin0_BLUP_GCorrKCV",0.0648500963005046
"huebin1_BLUP_GCorrKCV",0.000573698674279691
"huebin5_BLUP_GCorrKCV",0.0687116531012528
"ndvimean_BLUP_GCorrKCV",-0.0362196939478659
"ndvibin0_BLUP_GCorrKCV",0.00728023370189216
"ndvibin1_BLUP_GCorrKCV",0.0440157081942353
"ndvibin2_BLUP_GCorrKCV",-0.0551975922512243
"ndvibin3_BLUP_GCorrKCV",-0.0459326445392433
"ndvibin4_BLUP_GCorrKCV",0.0472893964933977
"ndvibin5_BLUP_GCorrKCV",-0.0296600266239861
"green_BLUP_GCorrKCV",0.105031778593315
"greenb0_BLUP_GCorrKCV",0.101328732665756
"greenb1_BLUP_GCorrKCV",0.000509542215152873
"greenb2_BLUP_GCorrKCV",0.0827239916068942
"greenb3_BLUP_GCorrKCV",0.0652491473688022
"npcimean_BLUP_GCorrKCV",NA
"psrimean_BLUP_GCorrKCV",-0.0235552511241212
"biomassfinalplot_BLUP_GCorrKCV",0.0828485866433859
"biomassfinalplant_BLUP_GCorrKCV",0.0851700454191341
"heightfinal_BLUP_GCorrKCV",0.0869775676969546
"heighmaxfinal_BLUP_GCorrKCV",0.0613414225299532
"leafareafinalplot_BLUP_GCorrKCV",-0.04559391772393
"leafareafinalplant_BLUP_GCorrKCV",-0.0583216099576613
"leafareaindexfinal_BLUP_GCorrKCV",-0.0454745335056534
"leafareafinalprojectedplot_BLUP_GCorrKCV",-0.0517501132478569
"leafareafinalprojectedplant_BLUP_GCorrKCV",-0.0607803814132724
"lightpenetrationfinal_BLUP_GCorrKCV",0.0436632674328536
"biomassAUC_BLUP_GCorrKCV",NA
"biomassAUCperplant_BLUP_GCorrKCV",NA
